Amplitude_high,Freq_domain,Time_overlap,Stage,Centertime
False,1,False,W,708886135.67875
False,1,False,W,708886740.6592188
False,1,False,W,708887821.7139063
False,1,False,W,708888340.2685938
False,1,False,W,708888911.5576563
False,1,False,W,708891052.6719375
False,1,False,W,708891847.5938125
False,1,False,W,708925148.3860625
False,1,False,W,708934083.9349375
False,1,False,W,708936849.5609375
False,1,False,W,709006039.0350626
False,1,False,W,709038851.5450625
False,1,False,W,709052118.6389062
False,1,False,W,709086121.5795938
False,1,False,W,709086881.8335
False,1,False,W,709088805.661625
False,1,False,W,709089789.0610625
False,1,False,W,709091097.1665312
False,1,False,W,709091675.2915312
False,1,False,W,709111028.324875
False,1,False,W,709132817.394375
False,1,False,W,709133322.2771875
False,1,False,W,709137411.6336563
False,1,False,W,709140627.4549687
False,1,False,W,709141311.537
False,1,False,W,709142380.3856562
False,2,False,W,709187077.6642812
False,1,False,W,709231880.4126563
False,1,False,W,709235540.081625
False,1,False,W,709236655.8052813
False,1,False,W,709244850.6315
False,1,False,W,709245458.5416563
False,1,False,W,709246751.023125
False,1,False,W,709247368.6989063
False,1,False,W,709251946.336625
False,1,False,W,709353035.2348125
False,1,False,W,709380256.9225
False,1,False,W,709397786.225375
False,1,False,W,709412640.7215625
False,1,False,W,709430512.3095938
False,1,False,W,709441169.050875
False,1,False,W,709505518.1919688
False,1,False,W,709522480.5993125
False,1,False,W,709548145.1580937
False,1,False,W,709555889.789
False,1,False,W,709561120.25875
False,1,False,W,709582344.3868438
False,1,False,W,709659694.0202187
False,1,False,W,709661666.1881875
False,1,False,W,709677081.7205312
False,1,False,W,709678224.7869375
False,1,False,W,709733666.6984688
False,1,False,W,709800746.7975937
False,1,False,W,709837360.578125
False,1,False,W,709872104.72875
False,1,False,W,709876817.1330937
False,1,False,W,709881774.653625
False,1,False,W,709992595.4884063
False,1,False,W,710022306.4349062
False,1,False,W,710138340.6495937
False,1,False,W,710167189.7796875
False,1,False,W,710171373.8637187
False,1,False,W,710189050.6265312
False,1,False,W,710200581.39125
False,1,False,W,710260827.9922812
False,1,False,W,710262663.9297812
False,1,False,W,710286846.0666875
False,1,False,W,710287394.4065312
False,1,False,W,710304803.5912187
False,1,False,W,710380653.711875
False,1,False,W,710421860.756125
False,1,False,W,710478186.4567188
False,1,False,W,710485048.7634063
False,1,False,W,710548473.5880938
False,1,False,W,710549770.4630938
False,1,False,W,710567568.8079375
False,1,False,W,710601341.7681563
False,1,False,W,710606253.8785312
False,1,False,W,710611959.4469374
False,1,False,W,710651067.3690938
False,1,False,W,710660379.8720938
False,1,False,W,710696042.48075
False,1,False,W,710743533.7056875
False,1,False,W,710754816.9118125
False,1,False,W,710863981.0083125
False,1,False,W,710993604.5824687
False,1,False,W,711070038.2002188
False,1,False,W,711394390.8372812
False,1,False,W,711413505.589375
False,1,False,W,711423538.3072188
False,1,False,W,711425064.6754062
False,1,False,W,711441435.7741562
False,1,False,W,711472365.4706563
False,1,False,W,711480315.6689688
False,1,False,W,711483458.736375
False,1,False,W,711499831.78825
False,1,False,W,711507280.5207187
False,1,False,W,711508173.587125
False,1,False,W,711510581.3029687
False,1,False,W,711518187.262
False,1,False,W,711534162.8529375
False,1,False,W,711577216.0885937
False,1,False,W,711577795.1901562
False,1,False,W,711578967.0661563
False,1,False,W,711582838.1609062
False,1,False,W,711594264.9217187
False,1,False,W,711602780.0614375
False,1,False,W,711604741.9765
False,1,False,W,711613210.2402188
False,1,False,W,711620335.2422187
False,1,False,W,711623921.669
False,1,False,W,711631947.5509063
False,1,False,W,711633931.437625
False,1,False,W,711636342.0831562
False,1,False,W,711636845.501125
False,1,False,W,711642034.4679687
False,1,False,W,711643518.3546875
False,1,False,W,711652322.068625
False,1,False,W,711656913.8675
False,1,False,W,711658487.5979687
False,1,False,W,711674569.6342187
False,1,False,W,711678410.9438125
False,1,False,W,711679005.1820937
False,1,False,W,711686986.142125
False,1,False,W,711694040.831625
False,1,False,W,711695826.4761562
False,1,False,W,711707407.0465626
False,1,False,W,711745408.5224062
False,1,False,W,711746527.6640313
False,1,False,W,711774323.5704688
False,1,False,W,711786628.2619687
False,1,False,W,711788664.3957813
False,1,False,W,711800097.9925313
False,1,False,W,711810815.2806875
False,1,False,W,711812668.3090312
False,1,False,W,711827386.0864687
False,1,False,W,711833898.2955
False,1,False,W,711835885.6011875
False,1,False,W,711841634.626625
False,1,False,W,711846898.2995
False,1,False,W,711849551.1325313
False,1,False,W,711851303.0866562
False,1,False,W,711852518.4186875
False,1,False,W,711854963.7321875
False,1,False,W,711856570.1775
False,1,False,W,711857870.4714688
False,1,False,W,711864592.1531563
False,1,False,W,711866811.3914375
False,1,False,W,711877701.043875
False,1,False,W,711890652.7080313
False,1,False,W,711907893.4356875
False,1,False,W,711911571.1710625
False,1,False,W,711926304.5745
False,1,False,W,711935624.4007188
False,1,False,W,711936964.73375
False,1,False,W,711973246.9713125
False,1,False,W,711978384.1803437
False,1,False,W,711978986.231125
False,1,False,W,712005339.75475
False,1,False,W,712034762.1270312
False,1,False,W,712050805.1007812
False,1,False,W,712051337.815625
False,1,False,W,712076967.2181562
False,1,False,W,712096111.266125
False,1,False,W,712112975.0416563
False,1,False,W,712129615.183375
False,1,False,W,712135191.8445313
False,1,False,W,712158567.8280938
False,1,False,W,712170678.6719375
False,1,False,W,712175979.9434688
False,1,False,W,712195651.8244687
False,1,False,W,712231620.5854688
False,1,False,W,712233205.5464063
False,1,False,W,712233708.964375
False,1,False,W,712234343.731
False,1,False,W,712248138.656875
False,1,False,W,712248779.7701563
False,1,False,W,712253660.14225
False,1,False,W,712254181.627625
False,1,False,W,712254796.862
False,1,False,W,712275580.5594063
False,1,False,W,712286095.2108438
False,1,False,W,712291080.076125
False,1,False,W,712307629.8858125
False,1,False,W,712311923.3438437
False,1,False,W,712312979.0089062
False,1,False,W,712313515.1417187
False,1,False,W,712333367.6867813
False,1,False,W,712338158.7034062
False,1,False,W,712349941.42225
False,1,False,W,712352884.2943437
False,1,False,W,712359104.0229063
False,1,False,W,712366288.5952188
False,1,False,W,712368970.2368437
False,1,False,W,712380824.24375
False,1,False,W,712398273.9567813
False,1,False,W,712412861.363125
False,1,False,W,712429505.4110937
False,1,False,W,712434199.26075
False,1,False,W,712434738.8115313
False,1,False,W,712444765.1817187
False,1,False,W,712448278.3663125
False,1,False,W,712451606.4923126
False,1,False,W,712453210.0079376
False,1,False,W,712514139.2261562
False,1,False,W,712516264.2271563
False,1,False,W,712516900.9459063
False,1,False,W,712517557.6841875
False,1,False,W,712518599.676375
False,1,False,W,712524616.7682188
False,1,False,W,712526304.2692188
False,1,False,W,712527200.2653126
False,1,False,W,712530178.2936562
False,1,False,W,712533989.8180938
False,1,False,W,712564578.206
False,1,False,W,712596174.8956875
False,1,False,W,712597008.8800625
False,1,False,W,712597993.7433437
False,1,False,W,712603303.8039376
False,1,False,W,712612150.9749062
False,1,False,W,712619550.87925
False,1,False,W,712665128.0416875
False,1,False,W,712667464.4684688
False,1,False,W,712679631.4636563
False,1,False,W,712696400.9999063
False,1,False,W,712700563.1112813
False,1,False,W,712723298.4698437
False,1,False,W,712726251.5958438
False,1,False,W,712751913.7122188
False,1,False,W,712915271.1840937
False,1,False,W,712923073.9214687
False,1,False,W,712965021.1990937
False,1,False,W,712969002.158125
False,1,False,W,713230116.0066563
False,1,False,W,713261252.247125
False,1,False,W,713263502.247125
False,1,False,W,713266719.5332812
False,1,False,W,713310023.7465
False,1,False,W,713355784.5026875
False,1,False,W,713359363.1169688
False,1,False,W,713361018.3904063
False,1,False,W,713370887.5340313
False,1,False,W,713389956.3876874
False,2,False,W,713390780.1181562
False,1,False,W,713401199.55475
False,1,False,3,714057822.802625
False,1,False,3,714058541.552625
False,1,False,3,714059154.833875
False,1,False,3,714060189.990125
False,1,False,3,714062125.538
False,1,False,3,714075368.2177813
False,1,False,3,714078630.9140937
False,1,False,3,714080034.7226875
False,1,False,3,714082169.4893125
False,1,False,3,714082705.622125
False,1,False,3,714594594.9382813
False,1,False,3,714615904.0273125
False,1,False,3,714625910.3779688
False,1,False,3,714634296.6104375
False,1,False,3,714640223.8585312
False,1,False,3,714651023.6662188
False,1,False,3,715133833.8728125
False,1,False,3,715134949.5954688
False,1,False,3,715148837.7830625
False,1,False,3,715150083.8778125
False,1,False,3,715152018.9364063
False,1,False,3,715154452.5311563
False,1,False,3,715155466.6913126
False,1,False,W,716793060.9413126
False,1,False,W,716793754.3006876
False,1,False,W,716801389.5565938
False,1,False,W,716838645.4269687
False,1,False,W,716870456.472125
False,1,False,W,716891571.7135
False,1,False,W,716907005.7995312
False,1,False,W,716910489.1989688
False,1,False,W,716932239.2059687
False,1,False,W,716940239.2079687
False,1,False,W,716977130.33325
False,1,False,W,716981579.0647187
False,1,False,W,717019237.768125
False,1,False,W,717031753.396125
False,1,False,W,717046661.60425
False,1,False,W,717051819.3200938
False,1,False,W,717106377.4425625
False,1,False,W,717107517.091
False,1,False,W,717114170.9025937
False,1,False,W,717125604.987625
False,1,False,W,717127244.1477813
False,1,False,3,717520199.8341875
False,1,False,3,717532005.9905312
False,1,False,3,717538319.957375
False,1,False,3,717541406.8724375
False,1,False,3,717543192.0286875
False,1,False,3,717546065.5648438
False,1,False,3,717555259.4155
False,1,False,3,717556041.6420625
False,1,False,3,717559337.5415
False,1,False,3,717586444.972375
False,1,False,3,717646791.1817813
False,1,False,3,717823331.763125
False,1,False,3,717827038.795375
False,1,False,3,717829943.5815313
False,1,False,3,717834516.3364375
False,1,False,3,717841901.1040626
False,1,False,3,717845177.9605312
False,1,False,3,717849404.03675
False,1,False,3,717867983.6315937
False,1,False,3,717881564.203
False,1,False,3,717911735.5987188
False,1,False,3,717928546.638875
False,1,False,3,717929879.6466875
False,1,False,3,717942364.0256875
False,1,False,3,717955756.1195313
False,1,False,3,717957252.7025625
False,1,False,3,717965229.2670625
False,1,False,3,717969232.19775
False,1,False,3,717971912.8628125
False,1,False,3,717973399.1909375
False,1,False,3,717976417.2583437
False,1,False,3,717980283.9595625
False,1,False,3,717991355.7399062
False,2,False,3,717999750.2741562
False,1,False,3,718001885.5280625
False,1,False,3,718032842.5693125
False,1,False,3,718038787.3945312
False,1,False,3,718041050.579125
False,1,False,3,718041963.1767813
False,1,False,3,718067138.9660312
False,1,False,3,718069253.2248437
False,1,False,3,718078106.2541875
False,1,False,3,718091614.0716875
False,1,False,3,718111042.2993437
False,1,False,3,718133943.18525
False,1,False,3,718162714.678625
False,1,False,3,718165492.5116563
False,1,False,3,718169639.9735937
False,1,False,3,718174262.0459063
False,1,False,3,718193472.501125
False,1,False,3,718195889.9815937
False,1,False,3,718202442.7795625
False,1,False,3,718223773.84025
False,1,False,3,718224377.355875
False,1,False,3,718251004.318
False,1,False,3,718254160.569
False,1,False,3,718259167.8942188
False,1,False,3,718259755.2965626
False,1,False,3,718279051.6892812
False,1,False,3,718288240.1688437
False,1,False,3,718296246.5185
False,1,False,3,718317873.478625
False,1,False,3,718331972.1154375
False,1,False,3,718352753.8607187
False,1,False,3,718362616.6566875
False,1,False,3,718367302.2045625
False,1,False,3,718406479.9509375
False,1,False,3,718410642.5495938
False,1,False,3,718423247.5340625
False,1,False,3,718427894.0204375
False,1,False,3,718435937.96775
False,1,False,3,718436861.3075937
False,1,False,3,718457536.1192813
False,1,False,3,718464983.3869063
False,1,False,3,718472124.0139062
False,1,False,3,718473570.3029687
False,1,False,3,718475872.0617813
False,1,False,3,718477020.012
False,1,False,3,718480656.2434688
False,1,False,3,718494165.0365312
False,1,False,3,718498800.7797188
False,1,False,3,718522359.3804687
False,1,False,3,718533352.5485313
False,1,False,3,718546876.9665937
False,1,False,3,718558547.8680313
False,1,False,3,718567078.1444688
False,1,False,3,718573138.2050625
False,1,False,3,718587204.1270312
False,1,False,3,718591719.26475
False,1,False,3,718595674.8331562
False,1,False,3,718602442.9015625
False,1,False,3,718607601.1056875
False,1,False,3,718617407.2610313
False,1,False,3,718620051.7932812
False,1,False,3,718621185.0940624
False,1,False,3,718626645.5452813
False,1,False,3,718629152.3822187
False,1,False,3,718634316.4457188
False,1,False,3,718639065.9594375
False,1,False,3,718646930.7075312
False,1,False,3,718651447.3110938
False,1,False,3,718652049.361875
False,1,False,3,718702582.0917188
False,1,False,3,718737982.4933437
False,1,False,3,718777553.7944063
False,1,False,3,718785316.981
False,1,False,3,718787265.2231874
False,1,False,3,718801807.7086562
False,1,False,3,718812176.8522812
False,1,False,3,718820249.1199063
False,1,False,3,718850743.2695312
False,1,False,3,718853933.7002188
False,1,False,3,718875135.367375
False,1,False,3,718890993.2825313
False,1,False,3,718895513.7913438
False,1,False,3,718896363.4007188
False,1,False,3,718909995.7299376
False,2,False,3,718915955.691875
False,1,False,3,718917755.4975625
False,1,False,3,718950126.6013125
False,1,False,3,718974656.3934687
False,1,False,3,718978422.0194688
False,1,False,3,718978977.19625
False,1,False,3,718984420.556625
False,1,False,3,718991223.7812812
False,1,False,3,718992443.5088438
False,1,False,3,718993937.1611875
False,1,False,3,718998548.0030313
False,1,False,3,719000823.8819375
False,1,False,3,719006335.6026875
False,1,False,3,719035810.2210625
False,1,False,3,719053734.5424688
False,1,False,3,719054485.5200312
False,1,False,3,719056018.7231562
False,1,False,3,719067384.4498125
False,1,False,3,719072663.2594062
False,1,False,3,719097524.10725
False,1,False,3,719098848.326
False,1,False,3,719104955.749875
False,1,False,3,719115583.1942812
False,1,False,3,719127583.6865625
False,1,False,3,719129011.9092188
False,1,False,3,719135105.1729375
False,1,False,3,719138055.8575313
False,1,False,3,719143981.1525
False,1,False,3,719154369.827375
False,1,False,3,719157521.6838437
False,1,False,3,719175292.6849375
False,1,False,3,719205203.82775
False,1,False,3,719210029.5123438
False,1,False,3,719221549.0475937
False,1,False,3,719233870.8279375
False,1,False,3,719240552.9588437
False,1,False,3,719266930.8965312
False,1,False,3,719285477.28925
False,1,False,3,719288420.649625
False,1,False,3,719289373.2863437
False,1,False,3,719290910.3967187
False,1,False,3,719293907.4680313
False,1,False,3,719294407.9563125
False,1,False,3,719298529.0510625
False,1,False,3,719322978.7650938
False,1,False,3,719340046.6421875
False,1,False,3,719343296.6431875
False,1,False,3,719411673.1280313
False,1,False,3,719429869.4230938
False,1,False,3,719569827.9621875
False,1,False,3,719585320.6419687
False,1,False,3,719619986.6685938
False,1,False,3,719641086.77225
False,1,False,3,719647193.2195625
False,1,False,3,719647829.9393125
False,1,False,3,719660098.497
False,1,False,3,719676902.7012187
False,1,False,3,719699005.2472812
False,2,False,3,719699047.2394687
False,1,False,3,719732928.1088438
False,1,False,3,719735879.77
False,1,False,3,719739154.1850625
False,1,False,3,719740647.8384062
False,1,False,3,719768406.6354687
False,1,False,3,719772710.8366874
False,1,False,3,719796487.210875
False,1,False,3,719797099.5155625
False,1,False,W,721287349.4812813
False,1,False,W,721289144.8924375
False,1,False,W,721293206.9051563
False,1,False,W,721354868.54525
False,1,False,W,721379354.3920938
False,1,False,W,721417855.3806562
False,1,False,W,721418387.1189375
False,1,False,3,722699302.0607188
False,1,False,3,722709280.5793438
False,1,False,3,722755142.8980312
False,1,False,3,722782837.73025
False,1,False,3,722817286.96
False,1,False,3,722840928.5685625
False,1,False,3,722845463.2385312
False,1,False,3,722852747.9085
False,1,False,3,722871550.647875
False,1,False,3,722893258.1744063
False,1,False,3,722894603.8775313
False,1,False,3,722897401.7300937
False,1,False,3,722906844.6041875
False,1,False,3,722913448.1218125
False,1,False,3,722914873.4157813
False,1,False,3,722921930.0584062
False,1,False,3,722928643.4393125
False,1,False,3,722933888.0692188
False,1,False,3,722937164.9256876
False,1,False,3,722937825.5712187
False,1,False,3,722950006.7265625
False,1,False,3,722961071.1836874
False,1,False,3,722962679.582125
False,1,False,3,722971361.7140312
False,1,False,3,722974849.9962813
False,1,False,3,722993172.2679063
False,1,False,3,723007311.4320625
False,1,False,3,723017534.0913125
False,1,False,3,723019408.6040312
False,1,False,3,723029312.9039062
False,1,False,3,723031035.5601562
False,1,False,3,723039407.6334687
False,1,False,3,723049517.49975
False,1,False,3,723051087.81225
False,1,False,3,723054907.6374687
False,1,False,3,723069319.7518437
False,1,False,3,723094870.0528125
False,1,False,3,723099111.7530313
False,1,False,3,723104590.2706562
False,1,False,3,723117587.3439687
False,1,False,3,723122355.412375
False,1,False,3,723123882.2678437
False,1,False,3,723128101.9964062
False,1,False,3,723134675.2405938
False,1,False,3,723138066.8431562
False,1,False,3,723145554.1498437
False,1,False,3,723149910.107875
False,1,False,3,723153321.2416875
False,1,False,3,723164220.1714687
False,1,False,3,723170524.3726875
False,1,False,3,723203249.968625
False,1,False,3,723204602.0194062
False,1,False,3,723207413.5438437
False,1,False,3,723208757.782125
False,1,False,3,723215105.440375
False,1,False,3,723217256.8085625
False,1,False,3,723220548.80175
False,1,False,3,723250577.1310625
False,1,False,3,723256645.0041562
False,1,False,3,723282525.8715312
False,1,False,3,723290680.6586875
False,1,False,3,723311129.8834375
False,1,False,3,723318388.1872188
False,1,False,3,723321168.9499375
False,1,False,3,723325159.1853125
False,1,False,3,723326719.2439063
False,1,False,3,723336324.7156563
False,1,False,3,723340495.6150937
False,1,False,3,723363932.1465312
False,1,False,3,723374349.63
False,1,False,3,723381029.8077812
False,1,False,3,723410393.5863125
False,1,False,3,723411973.6644375
False,1,False,3,723415172.8841875
False,1,False,3,723416298.86175
False,1,False,3,723427259.3139688
False,1,False,3,723437350.1372813
False,1,False,3,723448384.3199687
False,1,False,3,723450961.4694062
False,1,False,3,723470295.4597813
False,1,False,3,723497890.1943438
False,1,False,3,723501560.1182188
False,1,False,3,723512286.1954376
False,1,False,3,723513315.4923126
False,1,False,3,723514673.89175
False,1,False,3,723517982.4865
False,1,False,3,723527753.973875
False,1,False,3,723529502.5090313
False,1,False,3,723556337.96625
False,1,False,3,723558687.0883437
False,1,False,3,723559931.71725
False,1,False,3,723570080.6460313
False,1,False,3,723576001.0581875
False,1,False,3,723583942.9557188
False,1,False,3,723615486.42175
False,1,False,3,723617541.5985312
False,1,False,3,723622033.29875
False,1,False,3,723632267.67675
False,1,False,3,723652428.8165625
False,1,False,3,723653431.2579688
False,1,False,3,723658292.5870937
False,1,False,3,723660670.5177813
False,1,False,3,723667991.3205625
False,1,False,3,723676317.9837188
False,1,False,3,723677558.2180938
False,1,False,W,723695335.5678438
False,1,False,W,723697649.5326875
False,1,False,W,723708648.0718437
False,1,False,3,723787820.459125
False,1,False,3,723800230.619375
False,1,False,3,723804641.2649063
False,1,False,3,723807041.16825
False,1,False,3,723842231.1196562
False,1,False,3,723861954.7584687
False,1,False,3,723863543.6266563
False,1,False,3,723930079.7794688
False,1,False,3,723951997.7552187
False,2,False,3,723952127.14975
False,1,False,3,723965496.7826562
False,1,False,3,723966554.3998437
False,1,False,3,723968224.3227187
False,1,False,3,724053099.837
False,1,False,3,724056378.6465938
False,1,False,3,724061871.8116562
False,1,False,3,724085366.4485625
False,1,False,3,724090612.5433125
False,1,False,3,724107207.274875
False,1,False,3,724113983.6440625
False,1,False,3,724290941.2175938
False,1,False,3,724292490.535
False,1,False,3,724306867.492125
False,1,False,3,724625947.1789688
False,2,False,3,724656580.0014688
False,1,False,3,724686773.858125
False,1,False,3,724691493.0974063
False,1,False,3,724692667.9030937
False,1,False,3,724695763.1189375
False,1,False,3,724701251.4011875
False,1,False,3,724931610.8471875
False,1,False,W,725483854.6675313
False,1,False,W,725502938.169625
False,1,False,W,725503656.919625
False,1,False,W,725504857.6032188
False,1,False,W,725505489.4401562
False,1,False,W,725507050.9635937
False,1,False,W,726820079.195625
False,1,False,W,726830472.7543125
False,1,False,W,726831441.9925938
False,1,False,W,726832266.699625
False,1,False,W,726839362.40475
False,1,False,W,727988725.5487187
False,1,False,W,727990515.0995
False,1,False,W,727991142.5419062
False,1,False,W,727992269.4950312
False,1,False,W,727994547.3280625
False,1,False,W,727995340.7850938
False,1,False,W,728026695.7745625
False,1,False,W,728032155.2492187
False,1,False,W,728055873.0296563
False,1,False,W,728149681.164125
False,1,False,W,728170527.8498125
False,1,False,W,728226209.5074375
False,1,False,W,728226857.9449375
False,1,False,W,728297379.9395938
False,1,False,W,728439732.5216563
False,1,False,W,728463854.1116875
False,1,False,W,728480163.687
False,1,False,W,728500392.6969062
False,1,False,W,728567884.416125
False,1,False,W,728569050.9210312
False,1,False,W,728569693.9874375
False,1,False,W,728570865.3741562
False,1,False,W,728583258.4445626
False,1,False,W,728585976.7072812
False,1,False,W,728622732.5776563
False,1,False,W,728629946.4468437
False,1,False,W,728633168.6158125
False,1,False,3,730259219.8930625
False,1,False,3,730272177.4165938
False,1,False,3,730273298.0220625
False,1,False,3,730274736.0113437
False,1,False,3,730647828.8987813
False,1,False,3,730672981.7378125
False,1,False,3,730706460.7517188
False,1,False,3,730707174.131625
False,1,False,3,730714710.7547188
False,1,False,3,730715567.6883125
False,1,False,3,730716945.619
False,1,False,3,730718687.3182187
False,1,False,3,730897932.002125
False,1,False,3,730900129.26875
False,1,False,3,730906303.097875
False,1,False,3,730909083.3723125
False,1,False,W,730918297.7307812
False,1,False,W,730927140.5072187
False,1,False,W,730930470.5863438
False,1,False,W,731287192.3750312
False,1,False,W,731788384.9098438
False,1,False,W,731790172.5085
False,1,False,W,731795438.1355
False,1,False,W,731800679.8357188
False,1,False,W,731813288.7264374
False,1,False,W,732599953.5172187
False,1,False,W,732616379.79175
False,1,False,W,734191492.5764375
False,1,False,W,734192033.5920625
False,1,False,W,734197084.3753124
False,1,False,W,734198298.7307812
False,1,False,W,734201463.2825625
False,1,False,W,734205575.0999688
False,1,False,W,734241877.3570625
False,1,False,W,734254729.4118438
False,1,False,W,734261986.2507813
False,1,False,W,734266343.185375
False,1,False,W,735610407.5602187
False,1,False,W,735611458.3414687
False,1,False,W,735611994.4742812
False,1,False,W,735612820.157875
False,1,False,W,735618388.51925
False,1,False,W,735872784.5933437
False,1,False,W,735873966.72225
False,1,False,W,735969951.6145313
False,1,False,W,736046366.6775937
False,1,False,W,736076891.1006563
False,1,False,W,736089662.5890312
False,1,False,W,736101220.2092187
False,1,False,W,736114641.6009375
False,1,False,W,736130889.1635313
False,1,False,W,736137052.2514688
False,1,False,W,736145450.2036875
False,1,False,W,736157275.403
False,1,False,W,736174475.1150312
False,1,False,W,736192482.9325312
False,1,False,W,736194749.0468125
False,1,False,W,736216481.9639688
False,1,False,W,736217228.0577188
False,1,False,W,736232753.4533437
False,1,False,W,736242889.1985313
False,1,False,W,736312256.4070313
False,1,False,W,736318981.0184063
False,1,False,W,736389864.8284688
False,1,False,W,736430183.689125
False,1,False,W,736431327.2438124
False,1,False,3,737975825.7616875
False,1,False,3,737979731.5244062
False,1,False,3,737991629.9659063
False,1,False,3,738005712.9777187
False,1,False,3,738008217.8615313
False,1,False,3,738009282.3146563
False,1,False,3,738010719.327375
False,1,False,3,738012118.2531563
False,1,False,3,738020712.9827187
False,1,False,3,738037502.5385
False,1,False,3,738054405.3755312
False,1,False,3,738058870.2202812
False,1,False,3,738275012.8644062
False,1,False,3,738278356.6154063
False,1,False,3,738311895.6879063
False,1,False,3,738350900.5827187
False,1,False,3,738355757.5183125
False,1,False,3,738374599.3211875
False,1,False,3,738473790.2691562
False,1,False,3,738493006.0954688
False,1,False,3,738501661.8591875
False,1,False,3,738509269.7723438
False,1,False,3,738514886.9608438
False,1,False,3,738530294.6806875
False,1,False,3,738560187.2678125
False,1,False,3,738570250.2590938
False,1,False,3,738592006.1254687
False,1,False,3,738596666.771
False,1,False,3,738605766.8716563
False,1,False,3,738623820.1003125
False,1,False,3,738630612.5827812
False,1,False,W,738895625.846375
False,1,False,W,738930486.6972188
False,1,False,W,739008863.1860625
False,1,False,W,739018707.4273437
False,1,False,W,739035456.4557812
False,1,False,W,740396882.6520313
False,1,False,W,740398466.6374062
