Amplitude_high,Freq_domain,Time_overlap,Stage,Centertime
False,1,False,W,135353255.32596874
False,1,False,W,135367692.82996875
False,1,False,W,135373190.87884375
False,1,False,W,135432640.11559376
False,1,False,W,135437089.823625
False,1,False,W,135444405.74359375
False,1,False,W,135450769.02684376
False,1,False,W,135454707.016125
False,1,False,W,135476854.97234374
False,1,False,W,135520469.7314375
False,1,False,W,135534532.2364375
False,1,False,W,135538947.2765
False,1,False,W,135556587.41821876
False,1,False,W,135620538.1218125
False,1,False,W,135658269.579125
False,1,False,W,135678981.4991875
False,1,False,W,135681430.23065624
False,1,False,W,135686792.53634375
False,1,False,W,135704978.5775
False,1,False,W,135713547.9154375
False,1,False,W,135729559.6391875
False,1,False,W,135735568.43025
False,1,False,W,135746050.36684376
False,1,False,W,135769943.44125
False,1,False,W,135774364.3406875
False,1,False,W,135788071.86421874
False,1,False,W,135789702.2363125
False,1,False,W,135791019.13084376
False,1,False,W,135791624.1113125
False,1,False,W,135795620.2060625
False,1,False,W,135798253.0195625
False,1,False,W,135802384.36821875
False,1,False,W,135807709.56553125
False,1,False,W,135814403.4151875
False,1,False,W,135829102.15065625
False,1,False,W,135831841.40846875
False,1,False,W,135852907.82171875
False,1,False,W,135862102.6489375
False,1,False,W,135862645.6176875
False,1,False,W,135886415.1559375
False,1,False,W,135911186.16003126
False,1,False,W,135922539.190375
False,1,False,W,135944243.2989375
False,1,False,W,135950346.32828125
False,1,False,W,135980552.88025
False,1,False,W,135992649.5629375
False,1,False,W,136005116.85209376
False,1,False,W,136007409.82184374
False,1,False,W,136017200.3521875
False,1,False,W,136021408.84928125
False,1,False,W,136046599.77525
False,1,False,W,136079851.25009376
False,1,False,W,136080472.34384376
False,1,False,W,136086770.6856875
False,1,False,W,136105959.16825
False,1,False,W,136121050.970125
False,1,False,W,136122466.98575
False,1,False,W,136138166.2095
False,1,False,W,136176777.549625
False,1,False,W,136200971.8925625
False,1,False,W,136204922.088875
False,1,False,W,136211089.57134375
False,1,False,W,136222749.73159376
False,1,False,W,136279812.736875
False,1,False,W,136281368.4009375
False,1,False,W,136283398.675375
False,1,False,W,136284787.83653125
False,1,False,W,136297594.48015624
False,1,False,W,136300503.1725625
False,1,False,W,136317973.8816875
False,1,False,W,136319215.58090624
False,1,False,W,136358433.854625
False,1,False,W,136359110.12415624
False,1,False,W,136364302.99725
False,1,False,W,136366505.63396874
False,1,False,W,136386299.58528125
False,1,False,W,136400283.96528125
False,1,False,W,136403107.69675
False,1,False,W,136403798.1264375
False,1,False,W,136409103.30321875
False,1,False,W,136417240.51325
False,1,False,W,136421988.561125
False,1,False,W,136429481.7281875
False,1,False,W,136451393.35528126
False,1,False,W,136459184.37390625
False,1,False,W,136503789.367375
False,1,False,W,136508940.7365625
False,1,False,W,136526855.29234374
False,1,False,W,136536038.4008125
False,1,False,W,136539939.769
False,1,False,W,136593374.3563125
False,1,False,W,136621565.28228125
False,1,False,W,136630219.58215624
False,1,False,W,136631167.3360625
False,1,False,W,136661336.290375
False,1,False,W,136664534.5335625
False,1,False,W,136667491.5658125
False,1,False,W,136673212.2709375
False,1,False,W,136694832.395125
False,1,False,W,136695937.37559375
False,1,False,W,136701598.51040626
False,1,False,W,136708304.0788125
False,1,False,W,136727967.65903124
False,1,False,W,136729920.29575
False,1,False,W,136731458.87096876
False,1,False,W,136741839.2450625
False,1,False,W,136743513.0731875
False,1,False,W,136752339.2480625
False,1,False,W,136775623.92303124
False,1,False,W,136797581.4495625
False,1,False,W,136809531.16059375
False,1,False,W,136826602.9429375
False,1,False,W,136830970.1314375
False,1,False,W,136831590.73690626
False,1,False,W,136832485.26915625
False,1,False,W,136853446.21265626
False,1,False,W,136856941.33084375
False,1,False,W,136892265.0723125
False,1,False,W,136907116.6388125
False,1,False,W,136907712.3419375
False,1,False,W,136911320.742375
False,1,False,W,136927831.4895625
False,1,False,W,136942611.767
False,1,False,W,136949992.628375
False,1,False,W,136951665.4809375
False,1,False,W,136959258.256375
False,1,False,W,136968507.77109376
False,1,False,W,137003127.411
False,1,False,W,137011085.4208125
False,1,False,W,137038899.8819375
False,1,False,W,137053973.129125
False,1,False,W,137074819.32653126
False,1,False,W,137078815.9105625
False,1,False,W,137097285.642125
False,1,False,W,137105144.0435625
False,1,False,W,137108519.53284374
False,1,False,W,137113570.31509376
False,1,False,W,138102493.46865624
False,1,False,W,138103137.99990624
False,1,False,W,138103646.78896874
False,1,False,W,138104454.8944375
False,2,False,W,138104588.19521874
False,1,False,W,138105564.2704375
False,1,False,W,138106090.637625
False,1,False,W,138112178.53025
False,1,False,W,138113287.90525
False,1,False,W,138114076.47946876
False,1,False,W,138117918.765625
False,1,False,W,138673591.7871875
False,1,False,W,138675485.342875
False,1,False,W,138684040.032375
False,1,False,W,138685485.345875
False,1,False,W,138686194.81853124
False,1,False,W,138688374.50603124
False,1,False,W,138689050.7765625
False,1,False,W,138689615.2296875
False,1,False,W,138690337.8859375
False,1,False,3,138887911.67640626
False,1,False,3,138910581.60528126
False,1,False,3,138975624.10575
False,1,False,3,138976316.4885625
False,1,False,3,139000992.2778125
False,1,False,3,139006041.1069375
False,1,False,3,139007497.162625
False,1,False,3,139008309.17434376
False,1,False,3,139014895.602125
False,1,False,3,139040093.36403126
False,1,False,3,139051941.5115625
False,1,False,3,139052704.207875
False,1,False,3,139058215.927625
False,1,False,3,139068740.83296874
False,1,False,3,139073917.59278125
False,1,False,3,139088442.01084375
False,1,False,3,139105578.2473125
False,1,False,3,139179505.027125
False,1,False,3,139180108.05446875
False,1,False,3,139181393.7
False,1,False,3,139181984.03203124
False,1,False,3,139189590.967625
False,1,False,3,139195337.55165625
False,1,False,3,139200932.7685
False,1,False,3,139202491.36225
False,1,False,3,139203153.471625
False,1,False,3,139205475.24996874
False,1,False,3,139206016.753875
False,1,False,3,139206639.31246874
False,1,False,W,139237178.38496876
False,1,False,W,139238125.65059376
False,1,False,W,139238630.045125
False,1,False,W,139239160.3185625
False,1,False,W,139239701.3351875
False,1,False,W,139243060.7111875
False,1,False,W,139243835.61353126
False,1,False,W,139244910.80884376
False,1,False,W,139245955.73071876
False,1,False,W,139258792.1605
False,1,False,W,139259784.349
False,1,False,W,139261505.052125
False,1,False,W,139262419.114625
False,1,False,W,139266726.24553126
False,1,False,W,139269687.6723125
False,1,False,W,139275441.09128124
False,1,False,W,139276856.13134375
False,1,False,W,139277479.6665
False,1,False,W,139283117.3638125
False,1,False,W,139283738.94584376
False,1,False,W,139324219.914875
False,1,False,W,139341908.88571876
False,1,False,W,139361645.708125
False,1,False,W,139380820.03053126
False,1,False,W,139383414.2688125
False,1,False,W,139386950.89090624
False,1,False,3,140111684.0220625
False,1,False,3,140119738.22428125
False,1,False,3,140120493.10709375
False,1,False,3,140129622.99290624
False,2,False,3,140134154.7321875
False,1,False,3,140182992.14953125
False,1,False,3,140190414.5148125
False,1,False,3,140234550.75928125
False,1,False,3,140236715.3110625
False,1,False,3,140238328.5923125
False,1,False,3,140252844.2213125
False,1,False,3,140277733.87775
False,1,False,3,140285044.91490626
False,1,False,3,140290977.0458125
False,1,False,3,140307404.29690626
False,1,False,3,140307939.45315626
False,1,False,3,140311241.21196875
False,1,False,3,140325603.033375
False,1,False,3,140350974.134125
False,1,False,3,140351768.56871876
False,1,False,3,140357707.04628125
False,1,False,3,140368477.55809376
False,1,False,3,140373468.28175
False,1,False,3,140401837.431375
False,1,False,3,140405417.02221876
False,1,False,3,140407732.45290625
False,1,False,3,140416725.1306875
False,1,False,3,140436981.973625
False,1,False,3,140441824.7480625
False,1,False,3,140485992.24253124
False,1,False,3,140488376.519875
False,1,False,3,140490072.32165626
False,1,False,3,140496155.81975
False,1,False,3,140528626.532875
False,1,False,3,140540645.0905625
False,1,False,3,140602664.15253124
False,1,False,3,140608200.775625
False,1,False,3,140609679.77953124
False,1,False,3,140614231.53934374
False,1,False,3,140644605.57178125
False,1,False,3,140662838.97521874
False,1,False,3,140689743.28109375
False,1,False,3,140703027.46478125
False,1,False,3,140708816.52928126
False,1,False,3,140721724.247125
False,1,False,3,140726961.06553125
False,1,False,3,140750731.0920625
False,1,False,3,140753610.975875
False,1,False,3,140768660.7855625
False,1,False,3,140769218.89103124
False,1,False,3,140770793.10978124
False,1,False,3,140772212.544375
False,1,False,3,140784872.21634376
False,1,False,3,140794567.0435625
False,1,False,3,140796523.58653125
False,1,False,3,140811623.20090625
False,1,False,3,140820198.8865
False,1,False,3,140839927.89640626
False,1,False,3,140842338.5419375
False,1,False,3,140861547.04403126
False,1,False,3,140863771.166125
False,1,False,3,140873209.15740624
False,1,False,3,140890218.92803124
False,1,False,3,140891341.486625
False,1,False,3,140897742.8558125
False,1,False,3,140916309.2680625
False,1,False,3,140932973.3355625
False,1,False,3,140937423.531875
False,1,False,3,140951317.57884374
False,1,False,3,140964056.84065625
False,1,False,3,140967452.34946874
False,1,False,3,140973156.9413125
False,1,False,3,140992120.32621875
False,1,False,3,141009592.01090625
False,1,False,W,141013846.89571875
False,1,False,W,141022972.87428126
False,1,False,W,141026014.86746874
False,1,False,3,141085753.655
False,1,False,3,141104178.95396876
False,1,False,3,141105885.00965625
False,2,False,3,141106155.51746875
False,1,False,3,141106473.87684375
False,1,False,3,141107148.68153125
False,1,False,3,141112566.65228125
False,1,False,W,141133893.80671874
False,1,False,W,141135618.905375
False,1,False,W,141136323.9835
False,1,False,W,141140600.3516875
False,2,False,W,141140844.4923125
False,1,False,W,141141410.8985625
False,1,False,W,141141929.94253126
False,1,False,W,141142679.45425
False,1,False,W,141143200.938625
False,1,False,W,141186931.420375
False,1,False,W,141187443.139125
False,1,False,W,141188215.11278126
False,1,False,W,141191454.37159374
False,1,False,W,141191988.063
False,1,False,W,141193229.76221874
False,1,False,W,141194131.6176875
False,1,False,W,141194645.77884376
False,1,False,W,141195192.65384376
False,1,False,W,141196258.5718125
False,1,False,W,141205477.3248125
False,1,False,W,141210594.02503124
False,1,False,W,141218199.49678126
False,1,False,W,141218720.98115626
False,1,False,W,141222259.556375
False,1,False,W,141223323.52121875
False,1,False,W,141225221.4714375
False,1,False,W,141231299.11015624
False,1,False,W,141232685.340625
False,1,False,W,141244165.32509375
False,1,False,W,141252539.35053125
False,1,False,W,141253817.1835625
False,1,False,W,141259110.64159375
False,1,False,W,141260607.224625
False,1,False,W,141268537.8906875
False,1,False,W,141272675.09871876
False,1,False,W,141273310.84190625
False,1,False,W,141274104.2989375
False,1,False,W,141276698.53821874
False,1,False,W,141278301.07728124
False,1,False,W,141278888.479625
False,2,False,W,141279190.2374375
False,1,False,W,141279943.168125
False,1,False,W,141280452.44546875
False,1,False,W,141281365.043125
False,1,False,W,141282149.2228125
False,1,False,W,141285277.1535
False,1,False,W,141285796.68475
False,1,False,W,141286579.40059376
False,1,False,W,141351624.34146875
False,1,False,W,141352777.1745
False,1,False,W,141380260.09265625
False,1,False,W,141405865.081125
False,1,False,W,141413319.1846875
False,1,False,W,141418066.257
False,1,False,W,141421946.62909374
False,1,False,W,141424376.805875
False,1,False,W,141443246.9280625
False,1,False,W,141446003.765
False,1,False,W,141446622.41734374
False,1,False,W,141449966.656625
False,1,False,W,143217947.665375
False,1,False,W,143221941.31871876
False,1,False,W,143225156.65175
False,1,False,W,143228337.80509374
False,1,False,W,143231072.669375
False,1,False,W,143269807.54365626
False,1,False,W,143276542.89721876
False,1,False,W,143280368.09453124
False,1,False,W,143285700.6150625
False,1,False,W,143288355.40121874
False,1,False,W,143288967.217625
False,1,False,W,143292081.96471876
False,1,False,W,143292717.70690626
False,1,False,W,143297158.13859376
False,1,False,W,143297874.93546876
False,1,False,W,143299629.81828126
False,1,False,W,143300428.159125
False,1,False,W,143304035.582
False,1,False,W,143304578.55075
False,1,False,W,143307788.5126875
False,1,False,W,143308431.0908125
False,1,False,W,143309151.7939375
False,1,False,W,143309848.57228124
False,1,False,W,143330228.46109375
False,1,False,W,143348170.360625
False,1,False,W,143349113.721
False,1,False,W,143353346.143875
False,1,False,W,143366781.20646876
False,1,False,W,143369658.16059375
False,1,False,W,143379524.37453124
False,1,False,W,143381462.85109374
False,1,False,W,143384836.38725
False,1,False,W,143394622.5230625
False,1,False,W,143395810.51234376
False,1,False,W,143396461.87953126
False,1,False,W,143398891.07975
False,1,False,W,143399541.470375
False,1,False,W,143403969.20575
False,2,False,W,143405583.4645625
False,1,False,W,143406512.66378126
False,1,False,W,143413785.12671876
False,1,False,W,143434154.27334374
False,1,False,W,143448522.9306875
False,1,False,W,143449126.93459374
False,1,False,W,143458791.97665626
False,1,False,W,143462838.85265625
False,1,False,W,143464409.16615626
False,1,False,W,143470963.367375
False,1,False,W,143481774.40553126
False,1,False,W,143483591.3010625
False,1,False,W,143487892.0833125
False,1,False,W,143507139.64790624
False,1,False,W,143519541.99565625
False,1,False,W,143520093.75346875
False,1,False,W,143525350.102125
False,1,False,W,143528809.0875
False,1,False,W,143536971.199875
False,1,False,W,143545935.0700625
False,1,False,W,143558718.2761875
False,1,False,W,143565534.6854375
False,1,False,W,143571857.928625
False,1,False,W,143586004.90628126
False,1,False,W,143587550.3164375
False,1,False,W,143598856.9610625
False,1,False,W,143605180.20525
False,1,False,W,143611399.44553125
False,1,False,W,143633015.1741875
False,1,False,W,143634786.17128125
False,1,False,W,143635458.5345625
False,1,False,W,143640960.00140625
False,1,False,W,143642626.5053125
False,1,False,W,143644666.05709374
False,1,False,W,143657438.52203125
False,1,False,W,143667884.3258125
False,1,False,W,143671251.02603126
False,1,False,W,143673347.70571876
False,1,False,W,143683596.73315626
False,1,False,W,143687031.79275
False,1,False,W,143692049.371875
False,1,False,W,143693127.98515624
False,1,False,W,143694702.20490626
False,1,False,W,143698242.24496874
False,1,False,W,143708424.86515626
False,1,False,3,144564940.75115624
False,1,False,3,144571359.69846874
False,1,False,3,144575962.7278125
False,1,False,3,144579912.924125
False,1,False,3,144581978.84209374
False,1,False,3,144588276.207375
False,1,False,3,144595525.2338125
False,1,False,3,144604242.0326875
False,1,False,3,144607544.7680625
False,1,False,3,144613710.29740626
False,1,False,3,144618603.3658125
False,1,False,3,144619440.76815626
False,1,False,3,144622142.4293125
False,1,False,3,144632713.721375
False,1,False,3,144640837.25853124
False,1,False,3,144643548.19703126
False,1,False,3,144654421.7361875
False,1,False,3,144670390.97846875
False,1,False,3,144670975.452125
False,1,False,3,144683004.752
False,1,False,3,144684915.39753124
False,1,False,3,144685709.831125
False,1,False,3,144688036.004
False,1,False,3,144690167.35165626
False,1,False,3,144692568.71984375
False,1,False,3,144693259.14953125
False,1,False,3,144695292.35365626
False,1,False,3,144696880.24528125
False,1,False,3,144700830.929875
False,1,False,3,144701449.0939375
False,1,False,3,144703424.19259375
False,1,False,3,144707702.025625
False,1,False,3,144714666.871375
False,1,False,3,144717623.41534376
False,1,False,3,144725952.51890624
False,1,False,3,144726573.61365625
False,2,False,3,144730247.9310625
False,1,False,3,144731526.73965624
False,1,False,3,144733788.9476875
False,1,False,3,144736847.5424375
False,1,False,3,144739065.315875
False,1,False,3,144742801.15771875
False,1,False,3,144750229.87065625
False,1,False,3,144751871.47221875
False,1,False,3,144752769.4224375
False,1,False,3,144755430.06696874
False,1,False,3,144756808.97421876
False,1,False,3,144763228.89809376
False,1,False,3,144763972.06215626
False,1,False,3,144766125.87175
False,1,False,3,144771603.90009376
False,1,False,3,144776475.484125
False,1,False,3,144781446.67653126
False,1,False,3,144784062.88846874
False,1,False,3,144786868.06525
False,1,False,3,144788047.75275
False,1,False,3,144789080.46859375
False,1,False,3,144792973.04771876
False,1,False,3,144799751.37003124
False,1,False,3,144802479.88665625
False,1,False,3,144804203.51946875
False,1,False,3,144805720.6103125
False,1,False,3,144808243.55953124
False,1,False,3,144810541.41209376
False,1,False,3,144811764.06934375
False,1,False,3,144812816.80371875
False,1,False,3,144813659.57715625
False,1,False,3,144814598.542
False,1,False,3,144816361.2383125
False,1,False,3,144817150.78909376
False,1,False,3,144818150.3018125
False,1,False,3,144819198.64165625
False,1,False,3,144821959.38484374
False,1,False,3,144823730.3809375
False,1,False,3,144825579.9913125
False,1,False,3,144826169.8350625
False,1,False,3,144828561.92590624
False,1,False,3,144830375.40246874
False,1,False,3,144831513.5870625
False,1,False,3,144833583.8995625
False,1,False,3,144834349.5245625
False,1,False,3,144835200.59978124
False,1,False,3,144835984.2911875
False,1,False,3,144836933.99821874
False,1,False,3,144844204.9963125
False,1,False,3,144847369.54809374
False,1,False,3,144853847.5774375
False,1,False,3,144855455.976875
False,1,False,3,144858507.7356875
False,1,False,3,144859768.96615624
False,1,False,3,144863723.557
False,1,False,3,144864667.40565625
False,1,False,3,144865595.14003125
False,1,False,3,144872058.03265625
False,1,False,3,144880564.87159374
False,1,False,3,144881564.87159374
False,1,False,3,144884023.3686875
False,1,False,3,144885200.1265
False,1,False,3,144886080.0093125
False,1,False,3,144886730.88821876
False,1,False,3,144888058.03765625
False,1,False,3,144893813.89903125
False,1,False,3,144895501.8873125
False,1,False,3,144896191.82871875
False,1,False,3,144897100.03284374
False,1,False,3,144898288.50940624
False,1,False,3,144908333.43428126
False,1,False,3,144912665.9548125
False,1,False,3,144914491.151125
False,1,False,3,144918301.699
False,1,False,3,144919301.21071875
False,1,False,3,144920729.92265624
False,1,False,3,144924665.47053126
False,1,False,3,144926192.326
False,1,False,3,144936040.47353125
False,1,False,3,144950732.86134374
False,1,False,3,144955058.5459375
False,1,False,3,144959081.007875
False,1,False,3,144965097.12315625
False,1,False,3,144966300.7374375
False,1,False,3,144970337.8478125
False,1,False,3,144974472.6144375
False,1,False,3,144984101.03540626
False,1,False,3,144990109.82646874
False,1,False,3,144991534.142875
False,1,False,3,144992244.59309375
False,1,False,3,144992805.62825
False,1,False,3,144999979.94665626
False,1,False,3,145003660.61171874
False,1,False,3,145007260.22209376
False,1,False,3,145011362.273875
False,1,False,3,145012653.2905
False,1,False,3,145014572.2358125
False,1,False,3,145015811.494625
False,1,False,3,145025902.3179375
False,1,False,3,145041037.0875625
False,1,False,3,145049330.0593125
False,1,False,3,145050639.629625
False,1,False,3,145052781.72046876
False,1,False,3,145060667.46465626
False,1,False,3,145065242.66196874
False,1,False,3,145070398.4246875
False,1,False,3,145078036.123
False,1,False,3,145082572.2568125
False,1,False,3,145090302.7275625
False,1,False,3,145092652.82621875
False,1,False,3,145103175.29015625
False,1,False,3,145107907.71403125
False,1,False,3,145113555.66525
False,2,False,3,145119419.43578124
False,1,False,3,145120400.3938125
False,1,False,3,145124263.18778124
False,1,False,3,145129782.72103125
False,1,False,3,145130801.27571875
False,1,False,3,145131696.78353125
False,1,False,3,145135833.9915625
False,1,False,3,145137198.73865625
False,1,False,3,145138771.00428125
False,1,False,3,145140982.4310625
False,1,False,3,145153942.88428125
False,1,False,3,145155608.411625
False,1,False,3,145156882.33840626
False,1,False,3,145158909.68215626
False,1,False,3,145159907.73003125
False,1,False,3,145167164.0796875
False,1,False,3,145169802.7525625
False,1,False,3,145175931.6608125
False,1,False,3,145177976.5826875
False,1,False,3,145182140.15790626
False,1,False,3,145184881.36984375
False,1,False,3,145185691.4294375
False,1,False,3,145186404.80834374
False,1,False,3,145188380.8825625
False,1,False,3,145193808.13065624
False,1,False,3,145195817.89728126
False,1,False,3,145197405.299625
False,1,False,3,145205871.61121875
False,1,False,3,145207619.65809375
False,1,False,3,145213132.8436875
False,1,False,3,145213742.2186875
False,1,False,3,145220779.81834376
False,1,False,3,145221885.28809375
False,1,False,3,145223158.72559375
False,1,False,3,145230660.1924375
False,1,False,3,145232262.24421874
False,1,False,3,145239878.45715624
False,1,False,3,145240950.72278124
False,1,False,3,145242504.43471876
False,1,False,3,145243445.84096876
False,1,False,3,145255499.067625
False,1,False,3,145268276.90365624
False,1,False,3,145270851.6116875
False,1,False,3,145277457.57071874
False,1,False,3,145279794.48478124
False,1,False,3,145281047.41546875
False,1,False,3,145289747.61278126
False,1,False,3,145298514.21734375
False,1,False,3,145317677.7975625
False,1,False,3,145324910.2214375
False,1,False,3,145329077.214625
False,1,False,3,145330593.8171875
False,1,False,3,145331736.3953125
False,1,False,3,145335865.3025625
False,1,False,3,145342929.27040625
False,1,False,3,145344139.719625
False,1,False,3,145345062.08290625
False,1,False,3,145350726.14740625
False,1,False,3,145356779.86034375
False,1,False,3,145357583.083
False,1,False,3,145360045.974625
False,1,False,3,145364936.11234376
False,1,False,3,145366539.1406875
False,1,False,3,145368831.62115625
False,1,False,3,145385414.1456875
False,1,False,3,145389161.218
False,1,False,3,145391857.99534374
False,1,False,3,145394810.14478126
False,1,False,3,145398913.66240624
False,1,False,3,145400633.87725
False,1,False,3,145404598.722
False,1,False,3,145407365.3245625
False,1,False,3,145415387.30021876
False,1,False,3,145424302.34128124
False,1,False,3,145425224.7055625
False,1,False,3,145437870.70465624
False,1,False,3,145440113.86971876
False,1,False,3,145448248.63834375
False,1,False,3,145451022.07584375
False,1,False,3,145453091.41278124
False,1,False,3,145456102.15596876
False,1,False,3,145457452.253625
False,1,False,3,145464837.9988125
False,1,False,3,145466981.06521875
False,1,False,3,145469762.8045
False,1,False,3,145473032.82503125
False,1,False,3,145473676.37971875
False,1,False,3,145475598.744
False,1,False,3,145477005.9705625
False,1,False,3,145477581.166875
False,1,False,3,145480728.6288125
False,1,False,3,145488832.1464375
False,1,False,3,145489843.8651875
False,1,False,3,145492913.202125
False,1,False,3,145494191.03515625
False,1,False,3,145496476.6796875
False,1,False,3,145500035.76271874
False,1,False,3,145502719.84575
False,1,False,3,145504386.8389375
False,1,False,3,145513619.75209376
False,1,False,3,145517523.5616875
False,1,False,3,145518512.33121875
False,1,False,3,145520102.17596874
False,1,False,3,145523304.32540625
False,1,False,3,145527227.66625
False,1,False,3,145530387.8235
False,1,False,3,145535289.1916875
False,1,False,3,145536400.03253126
False,1,False,3,145537739.388
False,1,False,3,145556625.1361875
False,1,False,3,145559493.78953126
False,1,False,3,145566005.51028126
False,1,False,3,145574377.58259374
False,1,False,3,145574969.37946874
False,1,False,3,145577163.228125
False,1,False,3,145578340.47421876
False,1,False,3,145595155.90890625
False,1,False,3,145598475.24584374
False,1,False,3,145600467.43434376
False,1,False,3,145602687.6501875
False,1,False,3,145604673.00175
False,1,False,3,145611860.50475
False,1,False,3,145614584.62584376
False,1,False,3,145620696.93253124
False,1,False,3,145625634.43453124
False,1,False,3,145628910.3144375
False,1,False,3,145634126.62403125
False,1,False,3,145644836.58896875
False,1,False,3,145646126.13975
False,1,False,3,145651700.84878126
False,1,False,3,145654259.44253126
False,1,False,3,145657317.06071874
False,1,False,3,145658737.471875
False,1,False,3,145662140.30490625
False,1,False,3,145664413.74340624
False,1,False,3,145665658.86059374
False,1,False,3,145668539.2326875
False,1,False,3,145669915.20925
False,1,False,3,145670492.3576875
False,1,False,3,145671793.1399375
False,1,False,3,145673729.663375
False,1,False,3,145679824.3919375
False,1,False,3,145682338.0648125
False,1,False,3,145684947.92909375
False,1,False,3,145686838.55409375
False,1,False,3,145688324.3949375
False,1,False,3,145695573.420375
False,1,False,3,145700013.36278126
False,1,False,3,145701579.77003124
False,1,False,3,145702671.56690624
False,1,False,3,145703939.14603126
False,1,False,3,145712597.8394375
False,1,False,3,145720644.7174375
False,1,False,3,145722096.37759376
False,1,False,3,145733944.526125
False,1,False,3,145738551.949
False,1,False,3,145753309.27821875
False,1,False,3,145760222.8544375
False,1,False,3,145769012.40721875
False,1,False,3,145771265.33790624
False,1,False,3,145773813.67875
False,1,False,3,145775593.46390626
False,1,False,3,145789276.08609375
False,1,False,3,145793846.39959374
False,1,False,3,145798904.5070625
False,1,False,3,145801514.858625
False,1,False,3,145810951.3850625
False,1,False,3,145817280.97690624
False,1,False,3,145826042.69865626
False,1,False,3,145827481.6635
False,1,False,3,145837762.9165
False,1,False,3,145839352.27296874
False,1,False,3,145851496.80821875
False,1,False,3,145859686.751625
False,1,False,3,145870477.77025
False,1,False,3,145874099.8415625
False,1,False,3,145875279.5300625
False,1,False,3,145881989.493
False,1,False,3,145882616.93440625
False,1,False,3,145889886.9559375
False,1,False,3,145895208.73528126
False,1,False,3,145896490.4735625
False,1,False,3,145906961.66896874
False,1,False,3,145911297.60746875
False,1,False,3,145920642.8253125
False,1,False,3,145921781.00890625
False,1,False,3,145927529.05778125
False,1,False,W,145945533.4573125
False,1,False,W,145946601.8176875
False,1,False,W,145948848.39971876
False,1,False,W,145949880.62728125
False,1,False,W,145950791.2718125
False,1,False,W,145951315.19759375
False,1,False,W,145957624.76990625
False,1,False,W,145971237.566875
False,1,False,W,145971823.99265626
False,1,False,W,145973568.6225625
False,1,False,W,145982288.83940625
False,1,False,W,145989522.729125
False,1,False,W,146005358.18334374
False,1,False,W,146007854.765375
False,1,False,W,146010306.42653126
False,2,False,W,146011633.57496876
False,1,False,W,146011662.3835625
False,1,False,W,146012285.4314375
False,1,False,W,146012829.37675
False,1,False,W,146014279.08378124
False,1,False,W,146015645.29571876
False,1,False,W,146017838.1668125
False,1,False,W,146018708.77328125
False,1,False,W,146028595.00675
False,1,False,W,146049554.9736875
False,1,False,W,146064692.674
False,1,False,W,146068474.41328126
False,1,False,W,146123127.74959376
False,1,False,W,146133468.085625
False,1,False,W,146134086.73796874
False,1,False,W,146147132.152125
False,1,False,W,146166674.1503125
False,1,False,W,146170640.45990625
False,1,False,3,147192468.407625
False,1,False,3,147194016.74846876
False,1,False,3,147197220.85103124
False,1,False,3,147200292.14109376
False,1,False,3,147201955.7153125
False,1,False,3,147207994.7798125
False,1,False,3,147210463.04253125
False,1,False,3,147211480.132375
False,1,False,3,147213274.0786875
False,1,False,3,147582550.557875
False,1,False,3,147583957.29715624
False,1,False,3,147591399.68196875
False,1,False,3,147607363.55415624
False,1,False,3,147733283.51403126
False,1,False,3,147765314.28575
False,1,False,3,147765996.9029375
False,1,False,3,147766763.5055
False,1,False,3,147768388.99378124
False,1,False,3,147770148.76040626
False,1,False,3,147777680.98896876
False,1,False,3,147792908.53303126
False,1,False,3,147800705.8983125
False,1,False,3,147809406.096625
False,1,False,3,147819808.93165624
False,1,False,3,147832228.85753125
False,1,False,3,147834777.68565625
False,1,False,3,147835420.7530625
False,2,False,3,147843867.044125
False,1,False,3,147853519.87915626
False,1,False,3,147860529.64678124
False,1,False,3,147869866.0755625
False,1,False,3,147871426.13415626
False,1,False,3,147875315.2963125
False,1,False,3,147878024.76996875
False,1,False,3,147881533.56003124
False,1,False,3,147886980.338375
False,1,False,3,147888840.6909375
False,1,False,3,147891880.731
False,1,False,3,147893262.5669375
False,1,False,3,147895156.61090624
False,1,False,3,147899198.60409376
False,1,False,3,147915449.58565626
False,1,False,3,147917487.1843125
False,1,False,3,147922412.47828126
False,1,False,3,147941395.88271874
False,1,False,3,147941982.3085
False,1,False,3,147949264.5370625
False,1,False,3,147960228.89653125
False,1,False,3,147964360.73346874
False,1,False,3,147972529.1925
False,1,False,3,147976554.09684375
False,1,False,3,147985076.55978125
False,1,False,3,147988738.67015624
False,1,False,3,147998079.98175
False,1,False,3,148010664.45840624
False,1,False,3,148015354.88909376
False,1,False,3,148023061.92334375
False,1,False,3,148035498.45078126
False,1,False,3,148038935.4635
False,1,False,3,148043414.9566875
False,1,False,3,148046823.64909375
False,1,False,3,148055755.781
False,1,False,3,148057190.83959374
False,1,False,3,148063801.6814375
False,1,False,3,148074962.81825
False,1,False,3,148076456.47059375
False,1,False,3,148078949.147375
False,1,False,3,148085827.56734374
False,1,False,3,148088866.1425625
False,1,False,3,148091393.97559375
False,1,False,W,150076131.397
False,1,False,W,150077270.068875
False,1,False,W,150077792.04153126
False,1,False,W,150078354.05325
False,1,False,W,150078860.40190625
False,1,False,W,150080297.413625
False,1,False,W,150082958.5474375
False,1,False,W,150084099.66071874
False,1,False,W,150088511.2838125
False,1,False,W,150089534.7213125
