ident_1,ident_2,Experiment,bin_len,Corr,Duration,preferred_stim_num_1,Simple_Region_1,Channel_1,Hemisphere_1,preferred_stim_num_2,Simple_Region_2,Channel_2,Hemisphere_2
702_01_001_sort_pos_joh_05,702_01_015_sort_pos_joh_01,e_fn_l,250,-0.013023223206083333,991715.9060000032,1,A,1,L,1,H,15,L
702_01_001_sort_pos_joh_05,702_01_015_sort_pos_joh_06,e_fn_l,250,0.0030011145320819085,991715.9060000032,1,A,1,L,5,H,15,L
702_01_001_sort_pos_joh_05,702_01_019_sort_pos_joh_06,e_fn_l,250,0.006648926928030773,991715.9060000032,1,A,1,L,5,EC,19,L
702_01_001_sort_pos_joh_05,702_01_024_sort_pos_joh_05,e_fn_l,250,-0.01738221862107292,991715.9060000032,1,A,1,L,7,EC,24,L
702_01_001_sort_pos_joh_05,702_01_034_sort_pos_joh_01,e_fn_l,250,0.024417774447492505,991715.9060000032,1,A,1,L,4,H,34,L
702_01_001_sort_pos_joh_05,702_01_044_sort_pos_joh_03,e_fn_l,250,0.010747572980737103,991715.9060000032,1,A,1,L,4,H,44,L
702_01_001_sort_pos_joh_05,702_01_048_sort_pos_joh_03,e_fn_l,250,0.0026791663023566672,991715.9060000032,1,A,1,L,5,H,48,L
702_01_001_sort_pos_joh_05,702_01_048_sort_pos_joh_04,e_fn_l,250,-0.01308970794593719,991715.9060000032,1,A,1,L,6,H,48,L
702_01_001_sort_pos_joh_05,702_01_076_sort_pos_joh_01,e_fn_l,250,0.01784828732061352,991715.9060000032,1,A,1,L,4,EC,76,R
702_01_001_sort_pos_joh_05,702_01_089_sort_pos_joh_01,e_fn_l,250,-0.0060729248496659335,991715.9060000032,1,A,1,L,4,PHC,89,R
702_01_001_sort_pos_joh_05,702_01_089_sort_pos_joh_02,e_fn_l,250,0.0029276154971940404,991715.9060000032,1,A,1,L,4,PHC,89,R
702_01_001_sort_pos_joh_05,702_01_090_sort_pos_joh_01,e_fn_l,250,0.011346912774292933,991715.9060000032,1,A,1,L,4,PHC,90,R
702_01_001_sort_pos_joh_05,702_01_095_sort_pos_joh_03,e_fn_l,250,-0.0032450929356824475,991715.9060000032,1,A,1,L,6,PHC,95,R
702_01_001_sort_pos_joh_05,702_01_095_sort_pos_joh_06,e_fn_l,250,0.011524870199384477,991715.9060000032,1,A,1,L,4,PHC,95,R
702_01_015_sort_pos_joh_01,702_01_015_sort_pos_joh_06,e_fn_l,250,0.0129050834966742,991715.9060000032,1,H,15,L,5,H,15,L
702_01_015_sort_pos_joh_01,702_01_019_sort_pos_joh_06,e_fn_l,250,0.03663773723637141,991715.9060000032,1,H,15,L,5,EC,19,L
702_01_015_sort_pos_joh_01,702_01_024_sort_pos_joh_05,e_fn_l,250,-0.006182875651428361,991715.9060000032,1,H,15,L,7,EC,24,L
702_01_015_sort_pos_joh_01,702_01_034_sort_pos_joh_01,e_fn_l,250,-0.024812365071804728,991715.9060000032,1,H,15,L,4,H,34,L
702_01_015_sort_pos_joh_01,702_01_044_sort_pos_joh_03,e_fn_l,250,-0.006921378428263763,991715.9060000032,1,H,15,L,4,H,44,L
702_01_015_sort_pos_joh_01,702_01_048_sort_pos_joh_03,e_fn_l,250,0.005322485152076249,991715.9060000032,1,H,15,L,5,H,48,L
702_01_015_sort_pos_joh_01,702_01_048_sort_pos_joh_04,e_fn_l,250,-0.01694360866901075,991715.9060000032,1,H,15,L,6,H,48,L
702_01_015_sort_pos_joh_01,702_01_076_sort_pos_joh_01,e_fn_l,250,0.021890471686314625,991715.9060000032,1,H,15,L,4,EC,76,R
702_01_015_sort_pos_joh_01,702_01_089_sort_pos_joh_01,e_fn_l,250,-0.0021464511848809024,991715.9060000032,1,H,15,L,4,PHC,89,R
702_01_015_sort_pos_joh_01,702_01_089_sort_pos_joh_02,e_fn_l,250,0.013587227110205189,991715.9060000032,1,H,15,L,4,PHC,89,R
702_01_015_sort_pos_joh_01,702_01_090_sort_pos_joh_01,e_fn_l,250,-0.02179079322010847,991715.9060000032,1,H,15,L,4,PHC,90,R
702_01_015_sort_pos_joh_01,702_01_095_sort_pos_joh_03,e_fn_l,250,-0.008787256309564761,991715.9060000032,1,H,15,L,6,PHC,95,R
702_01_015_sort_pos_joh_01,702_01_095_sort_pos_joh_06,e_fn_l,250,0.007640817091321799,991715.9060000032,1,H,15,L,4,PHC,95,R
702_01_015_sort_pos_joh_06,702_01_019_sort_pos_joh_06,e_fn_l,250,0.002811610149402369,991715.9060000032,5,H,15,L,5,EC,19,L
702_01_015_sort_pos_joh_06,702_01_024_sort_pos_joh_05,e_fn_l,250,0.013701335719552009,991715.9060000032,5,H,15,L,7,EC,24,L
702_01_015_sort_pos_joh_06,702_01_034_sort_pos_joh_01,e_fn_l,250,-0.03207886155411464,991715.9060000032,5,H,15,L,4,H,34,L
702_01_015_sort_pos_joh_06,702_01_044_sort_pos_joh_03,e_fn_l,250,-0.02411125207640227,991715.9060000032,5,H,15,L,4,H,44,L
702_01_015_sort_pos_joh_06,702_01_048_sort_pos_joh_03,e_fn_l,250,-0.013839824427742555,991715.9060000032,5,H,15,L,5,H,48,L
702_01_015_sort_pos_joh_06,702_01_048_sort_pos_joh_04,e_fn_l,250,0.007098548070479972,991715.9060000032,5,H,15,L,6,H,48,L
702_01_015_sort_pos_joh_06,702_01_076_sort_pos_joh_01,e_fn_l,250,-0.02532964603015159,991715.9060000032,5,H,15,L,4,EC,76,R
702_01_015_sort_pos_joh_06,702_01_089_sort_pos_joh_01,e_fn_l,250,-0.000603766131573407,991715.9060000032,5,H,15,L,4,PHC,89,R
702_01_015_sort_pos_joh_06,702_01_089_sort_pos_joh_02,e_fn_l,250,0.0016855005927112457,991715.9060000032,5,H,15,L,4,PHC,89,R
702_01_015_sort_pos_joh_06,702_01_090_sort_pos_joh_01,e_fn_l,250,0.014538909803583633,991715.9060000032,5,H,15,L,4,PHC,90,R
702_01_015_sort_pos_joh_06,702_01_095_sort_pos_joh_03,e_fn_l,250,-0.019338463223183014,991715.9060000032,5,H,15,L,6,PHC,95,R
702_01_015_sort_pos_joh_06,702_01_095_sort_pos_joh_06,e_fn_l,250,-0.015426564111344776,991715.9060000032,5,H,15,L,4,PHC,95,R
702_01_019_sort_pos_joh_06,702_01_024_sort_pos_joh_05,e_fn_l,250,0.014664893469940803,991715.9060000032,5,EC,19,L,7,EC,24,L
702_01_019_sort_pos_joh_06,702_01_034_sort_pos_joh_01,e_fn_l,250,-0.023561427165271914,991715.9060000032,5,EC,19,L,4,H,34,L
702_01_019_sort_pos_joh_06,702_01_044_sort_pos_joh_03,e_fn_l,250,-0.010120087240654604,991715.9060000032,5,EC,19,L,4,H,44,L
702_01_019_sort_pos_joh_06,702_01_048_sort_pos_joh_03,e_fn_l,250,0.004274001357706919,991715.9060000032,5,EC,19,L,5,H,48,L
702_01_019_sort_pos_joh_06,702_01_048_sort_pos_joh_04,e_fn_l,250,-0.02361059272487415,991715.9060000032,5,EC,19,L,6,H,48,L
702_01_019_sort_pos_joh_06,702_01_076_sort_pos_joh_01,e_fn_l,250,0.02164587147268962,991715.9060000032,5,EC,19,L,4,EC,76,R
702_01_019_sort_pos_joh_06,702_01_089_sort_pos_joh_01,e_fn_l,250,-0.018571285796648095,991715.9060000032,5,EC,19,L,4,PHC,89,R
702_01_019_sort_pos_joh_06,702_01_089_sort_pos_joh_02,e_fn_l,250,0.033083567752253,991715.9060000032,5,EC,19,L,4,PHC,89,R
702_01_019_sort_pos_joh_06,702_01_090_sort_pos_joh_01,e_fn_l,250,0.008511641648907869,991715.9060000032,5,EC,19,L,4,PHC,90,R
702_01_019_sort_pos_joh_06,702_01_095_sort_pos_joh_03,e_fn_l,250,-0.0035552579686671227,991715.9060000032,5,EC,19,L,6,PHC,95,R
702_01_019_sort_pos_joh_06,702_01_095_sort_pos_joh_06,e_fn_l,250,0.004817487451518596,991715.9060000032,5,EC,19,L,4,PHC,95,R
702_01_024_sort_pos_joh_05,702_01_034_sort_pos_joh_01,e_fn_l,250,-0.025919528001233337,991715.9060000032,7,EC,24,L,4,H,34,L
702_01_024_sort_pos_joh_05,702_01_044_sort_pos_joh_03,e_fn_l,250,0.01137986165021586,991715.9060000032,7,EC,24,L,4,H,44,L
702_01_024_sort_pos_joh_05,702_01_048_sort_pos_joh_03,e_fn_l,250,-0.007513378003029927,991715.9060000032,7,EC,24,L,5,H,48,L
702_01_024_sort_pos_joh_05,702_01_048_sort_pos_joh_04,e_fn_l,250,-0.0028783792360057387,991715.9060000032,7,EC,24,L,6,H,48,L
702_01_024_sort_pos_joh_05,702_01_076_sort_pos_joh_01,e_fn_l,250,0.01894341223077466,991715.9060000032,7,EC,24,L,4,EC,76,R
702_01_024_sort_pos_joh_05,702_01_089_sort_pos_joh_01,e_fn_l,250,-0.023158975967693812,991715.9060000032,7,EC,24,L,4,PHC,89,R
702_01_024_sort_pos_joh_05,702_01_089_sort_pos_joh_02,e_fn_l,250,-0.0018701249136985642,991715.9060000032,7,EC,24,L,4,PHC,89,R
702_01_024_sort_pos_joh_05,702_01_090_sort_pos_joh_01,e_fn_l,250,0.0075169056759359625,991715.9060000032,7,EC,24,L,4,PHC,90,R
702_01_024_sort_pos_joh_05,702_01_095_sort_pos_joh_03,e_fn_l,250,0.010976010117894732,991715.9060000032,7,EC,24,L,6,PHC,95,R
702_01_024_sort_pos_joh_05,702_01_095_sort_pos_joh_06,e_fn_l,250,-0.04254302446500881,991715.9060000032,7,EC,24,L,4,PHC,95,R
702_01_034_sort_pos_joh_01,702_01_044_sort_pos_joh_03,e_fn_l,250,0.020018601410426187,991715.9060000032,4,H,34,L,4,H,44,L
702_01_034_sort_pos_joh_01,702_01_048_sort_pos_joh_03,e_fn_l,250,0.017449016685868412,991715.9060000032,4,H,34,L,5,H,48,L
702_01_034_sort_pos_joh_01,702_01_048_sort_pos_joh_04,e_fn_l,250,0.00024664045274199267,991715.9060000032,4,H,34,L,6,H,48,L
702_01_034_sort_pos_joh_01,702_01_076_sort_pos_joh_01,e_fn_l,250,-0.013940987249663733,991715.9060000032,4,H,34,L,4,EC,76,R
702_01_034_sort_pos_joh_01,702_01_089_sort_pos_joh_01,e_fn_l,250,-0.015162763727684343,991715.9060000032,4,H,34,L,4,PHC,89,R
702_01_034_sort_pos_joh_01,702_01_089_sort_pos_joh_02,e_fn_l,250,-0.017044083487227704,991715.9060000032,4,H,34,L,4,PHC,89,R
702_01_034_sort_pos_joh_01,702_01_090_sort_pos_joh_01,e_fn_l,250,-0.02484670209293038,991715.9060000032,4,H,34,L,4,PHC,90,R
702_01_034_sort_pos_joh_01,702_01_095_sort_pos_joh_03,e_fn_l,250,-0.030759756266491196,991715.9060000032,4,H,34,L,6,PHC,95,R
702_01_034_sort_pos_joh_01,702_01_095_sort_pos_joh_06,e_fn_l,250,-0.028344301662967357,991715.9060000032,4,H,34,L,4,PHC,95,R
702_01_044_sort_pos_joh_03,702_01_048_sort_pos_joh_03,e_fn_l,250,-0.0045989921086465255,991715.9060000032,4,H,44,L,5,H,48,L
702_01_044_sort_pos_joh_03,702_01_048_sort_pos_joh_04,e_fn_l,250,-0.018320596503313576,991715.9060000032,4,H,44,L,6,H,48,L
702_01_044_sort_pos_joh_03,702_01_076_sort_pos_joh_01,e_fn_l,250,-0.008525030296204113,991715.9060000032,4,H,44,L,4,EC,76,R
702_01_044_sort_pos_joh_03,702_01_089_sort_pos_joh_01,e_fn_l,250,0.016881436245253637,991715.9060000032,4,H,44,L,4,PHC,89,R
702_01_044_sort_pos_joh_03,702_01_089_sort_pos_joh_02,e_fn_l,250,-0.006322129016094973,991715.9060000032,4,H,44,L,4,PHC,89,R
702_01_044_sort_pos_joh_03,702_01_090_sort_pos_joh_01,e_fn_l,250,0.014399764925927488,991715.9060000032,4,H,44,L,4,PHC,90,R
702_01_044_sort_pos_joh_03,702_01_095_sort_pos_joh_03,e_fn_l,250,0.02116543839456258,991715.9060000032,4,H,44,L,6,PHC,95,R
702_01_044_sort_pos_joh_03,702_01_095_sort_pos_joh_06,e_fn_l,250,-0.023409164929795268,991715.9060000032,4,H,44,L,4,PHC,95,R
702_01_048_sort_pos_joh_03,702_01_048_sort_pos_joh_04,e_fn_l,250,0.13970982735027343,991715.9060000032,5,H,48,L,6,H,48,L
702_01_048_sort_pos_joh_03,702_01_076_sort_pos_joh_01,e_fn_l,250,0.016793078167802084,991715.9060000032,5,H,48,L,4,EC,76,R
702_01_048_sort_pos_joh_03,702_01_089_sort_pos_joh_01,e_fn_l,250,-0.04050943967438536,991715.9060000032,5,H,48,L,4,PHC,89,R
702_01_048_sort_pos_joh_03,702_01_089_sort_pos_joh_02,e_fn_l,250,0.009278018208385374,991715.9060000032,5,H,48,L,4,PHC,89,R
702_01_048_sort_pos_joh_03,702_01_090_sort_pos_joh_01,e_fn_l,250,0.0005517176363908327,991715.9060000032,5,H,48,L,4,PHC,90,R
702_01_048_sort_pos_joh_03,702_01_095_sort_pos_joh_03,e_fn_l,250,0.017714438636912872,991715.9060000032,5,H,48,L,6,PHC,95,R
702_01_048_sort_pos_joh_03,702_01_095_sort_pos_joh_06,e_fn_l,250,-0.01998748232423986,991715.9060000032,5,H,48,L,4,PHC,95,R
702_01_048_sort_pos_joh_04,702_01_076_sort_pos_joh_01,e_fn_l,250,-0.004239358366057704,991715.9060000032,6,H,48,L,4,EC,76,R
702_01_048_sort_pos_joh_04,702_01_089_sort_pos_joh_01,e_fn_l,250,-0.0011128065131155405,991715.9060000032,6,H,48,L,4,PHC,89,R
702_01_048_sort_pos_joh_04,702_01_089_sort_pos_joh_02,e_fn_l,250,0.0074407299395524255,991715.9060000032,6,H,48,L,4,PHC,89,R
702_01_048_sort_pos_joh_04,702_01_090_sort_pos_joh_01,e_fn_l,250,-0.01734922998826465,991715.9060000032,6,H,48,L,4,PHC,90,R
702_01_048_sort_pos_joh_04,702_01_095_sort_pos_joh_03,e_fn_l,250,0.015348085773031246,991715.9060000032,6,H,48,L,6,PHC,95,R
702_01_048_sort_pos_joh_04,702_01_095_sort_pos_joh_06,e_fn_l,250,-0.023851757237471544,991715.9060000032,6,H,48,L,4,PHC,95,R
702_01_076_sort_pos_joh_01,702_01_089_sort_pos_joh_01,e_fn_l,250,0.01303207924191123,991715.9060000032,4,EC,76,R,4,PHC,89,R
702_01_076_sort_pos_joh_01,702_01_089_sort_pos_joh_02,e_fn_l,250,0.02729023443447341,991715.9060000032,4,EC,76,R,4,PHC,89,R
702_01_076_sort_pos_joh_01,702_01_090_sort_pos_joh_01,e_fn_l,250,-0.0029729709472498837,991715.9060000032,4,EC,76,R,4,PHC,90,R
702_01_076_sort_pos_joh_01,702_01_095_sort_pos_joh_03,e_fn_l,250,0.001562554110449289,991715.9060000032,4,EC,76,R,6,PHC,95,R
702_01_076_sort_pos_joh_01,702_01_095_sort_pos_joh_06,e_fn_l,250,-0.008805463284210868,991715.9060000032,4,EC,76,R,4,PHC,95,R
702_01_089_sort_pos_joh_01,702_01_089_sort_pos_joh_02,e_fn_l,250,0.07483572658010691,991715.9060000032,4,PHC,89,R,4,PHC,89,R
702_01_089_sort_pos_joh_01,702_01_090_sort_pos_joh_01,e_fn_l,250,0.02478444934017085,991715.9060000032,4,PHC,89,R,4,PHC,90,R
702_01_089_sort_pos_joh_01,702_01_095_sort_pos_joh_03,e_fn_l,250,-0.023393065496066644,991715.9060000032,4,PHC,89,R,6,PHC,95,R
702_01_089_sort_pos_joh_01,702_01_095_sort_pos_joh_06,e_fn_l,250,-0.025496665207633884,991715.9060000032,4,PHC,89,R,4,PHC,95,R
702_01_089_sort_pos_joh_02,702_01_090_sort_pos_joh_01,e_fn_l,250,0.04726847958925263,991715.9060000032,4,PHC,89,R,4,PHC,90,R
702_01_089_sort_pos_joh_02,702_01_095_sort_pos_joh_03,e_fn_l,250,0.0012753346886768718,991715.9060000032,4,PHC,89,R,6,PHC,95,R
702_01_089_sort_pos_joh_02,702_01_095_sort_pos_joh_06,e_fn_l,250,-0.011623468089178919,991715.9060000032,4,PHC,89,R,4,PHC,95,R
702_01_090_sort_pos_joh_01,702_01_095_sort_pos_joh_03,e_fn_l,250,0.03452607422486819,991715.9060000032,4,PHC,90,R,6,PHC,95,R
702_01_090_sort_pos_joh_01,702_01_095_sort_pos_joh_06,e_fn_l,250,0.03532957341774835,991715.9060000032,4,PHC,90,R,4,PHC,95,R
702_01_095_sort_pos_joh_03,702_01_095_sort_pos_joh_06,e_fn_l,250,0.04546210018722946,991715.9060000032,6,PHC,95,R,4,PHC,95,R
702_01_001_sort_pos_joh_05,702_01_015_sort_pos_joh_01,e_fn_r,250,-0.03283459437258902,699042.0620000064,1,A,1,L,1,H,15,L
702_01_001_sort_pos_joh_05,702_01_015_sort_pos_joh_06,e_fn_r,250,0.0006767901985889536,699042.0620000064,1,A,1,L,5,H,15,L
702_01_001_sort_pos_joh_05,702_01_019_sort_pos_joh_06,e_fn_r,250,0.010158631051744913,699042.0620000064,1,A,1,L,5,EC,19,L
702_01_001_sort_pos_joh_05,702_01_024_sort_pos_joh_05,e_fn_r,250,-0.028568681362939344,699042.0620000064,1,A,1,L,7,EC,24,L
702_01_001_sort_pos_joh_05,702_01_034_sort_pos_joh_01,e_fn_r,250,0.011230619718455138,699042.0620000064,1,A,1,L,4,H,34,L
702_01_001_sort_pos_joh_05,702_01_044_sort_pos_joh_03,e_fn_r,250,0.007337644624473521,699042.0620000064,1,A,1,L,4,H,44,L
702_01_001_sort_pos_joh_05,702_01_048_sort_pos_joh_03,e_fn_r,250,-0.03650193205941116,699042.0620000064,1,A,1,L,5,H,48,L
702_01_001_sort_pos_joh_05,702_01_048_sort_pos_joh_04,e_fn_r,250,0.003369124106888389,699042.0620000064,1,A,1,L,6,H,48,L
702_01_001_sort_pos_joh_05,702_01_076_sort_pos_joh_01,e_fn_r,250,-0.005198217443840039,699042.0620000064,1,A,1,L,4,EC,76,R
702_01_001_sort_pos_joh_05,702_01_089_sort_pos_joh_01,e_fn_r,250,-0.008371380322251903,699042.0620000064,1,A,1,L,4,PHC,89,R
702_01_001_sort_pos_joh_05,702_01_089_sort_pos_joh_02,e_fn_r,250,0.008738125511901824,699042.0620000064,1,A,1,L,4,PHC,89,R
702_01_001_sort_pos_joh_05,702_01_090_sort_pos_joh_01,e_fn_r,250,0.03111788031627638,699042.0620000064,1,A,1,L,4,PHC,90,R
702_01_001_sort_pos_joh_05,702_01_095_sort_pos_joh_03,e_fn_r,250,-0.0019151509915576628,699042.0620000064,1,A,1,L,6,PHC,95,R
702_01_001_sort_pos_joh_05,702_01_095_sort_pos_joh_06,e_fn_r,250,-0.013171285760436722,699042.0620000064,1,A,1,L,4,PHC,95,R
702_01_015_sort_pos_joh_01,702_01_015_sort_pos_joh_06,e_fn_r,250,-0.0161962692523514,699042.0620000064,1,H,15,L,5,H,15,L
702_01_015_sort_pos_joh_01,702_01_019_sort_pos_joh_06,e_fn_r,250,0.013375953449371062,699042.0620000064,1,H,15,L,5,EC,19,L
702_01_015_sort_pos_joh_01,702_01_024_sort_pos_joh_05,e_fn_r,250,-0.0010495927769424052,699042.0620000064,1,H,15,L,7,EC,24,L
702_01_015_sort_pos_joh_01,702_01_034_sort_pos_joh_01,e_fn_r,250,-0.01986998874856635,699042.0620000064,1,H,15,L,4,H,34,L
702_01_015_sort_pos_joh_01,702_01_044_sort_pos_joh_03,e_fn_r,250,-0.015193694173816967,699042.0620000064,1,H,15,L,4,H,44,L
702_01_015_sort_pos_joh_01,702_01_048_sort_pos_joh_03,e_fn_r,250,-0.007639255456224196,699042.0620000064,1,H,15,L,5,H,48,L
702_01_015_sort_pos_joh_01,702_01_048_sort_pos_joh_04,e_fn_r,250,0.001955791215384138,699042.0620000064,1,H,15,L,6,H,48,L
702_01_015_sort_pos_joh_01,702_01_076_sort_pos_joh_01,e_fn_r,250,0.013559721087778963,699042.0620000064,1,H,15,L,4,EC,76,R
702_01_015_sort_pos_joh_01,702_01_089_sort_pos_joh_01,e_fn_r,250,0.011332863012013954,699042.0620000064,1,H,15,L,4,PHC,89,R
702_01_015_sort_pos_joh_01,702_01_089_sort_pos_joh_02,e_fn_r,250,0.007825802010691331,699042.0620000064,1,H,15,L,4,PHC,89,R
702_01_015_sort_pos_joh_01,702_01_090_sort_pos_joh_01,e_fn_r,250,0.0006219179783075641,699042.0620000064,1,H,15,L,4,PHC,90,R
702_01_015_sort_pos_joh_01,702_01_095_sort_pos_joh_03,e_fn_r,250,-0.00012803619093821616,699042.0620000064,1,H,15,L,6,PHC,95,R
702_01_015_sort_pos_joh_01,702_01_095_sort_pos_joh_06,e_fn_r,250,0.0030346441784179466,699042.0620000064,1,H,15,L,4,PHC,95,R
702_01_015_sort_pos_joh_06,702_01_019_sort_pos_joh_06,e_fn_r,250,0.0013988485592499411,699042.0620000064,5,H,15,L,5,EC,19,L
702_01_015_sort_pos_joh_06,702_01_024_sort_pos_joh_05,e_fn_r,250,-0.009131623173759047,699042.0620000064,5,H,15,L,7,EC,24,L
702_01_015_sort_pos_joh_06,702_01_034_sort_pos_joh_01,e_fn_r,250,-0.025685181451401043,699042.0620000064,5,H,15,L,4,H,34,L
702_01_015_sort_pos_joh_06,702_01_044_sort_pos_joh_03,e_fn_r,250,-0.02521526885633628,699042.0620000064,5,H,15,L,4,H,44,L
702_01_015_sort_pos_joh_06,702_01_048_sort_pos_joh_03,e_fn_r,250,-0.014186799599390095,699042.0620000064,5,H,15,L,5,H,48,L
702_01_015_sort_pos_joh_06,702_01_048_sort_pos_joh_04,e_fn_r,250,-0.011884374005437478,699042.0620000064,5,H,15,L,6,H,48,L
702_01_015_sort_pos_joh_06,702_01_076_sort_pos_joh_01,e_fn_r,250,-0.02258344475508153,699042.0620000064,5,H,15,L,4,EC,76,R
702_01_015_sort_pos_joh_06,702_01_089_sort_pos_joh_01,e_fn_r,250,0.005117006711000684,699042.0620000064,5,H,15,L,4,PHC,89,R
702_01_015_sort_pos_joh_06,702_01_089_sort_pos_joh_02,e_fn_r,250,-0.024951042314527414,699042.0620000064,5,H,15,L,4,PHC,89,R
702_01_015_sort_pos_joh_06,702_01_090_sort_pos_joh_01,e_fn_r,250,-0.001524551569310428,699042.0620000064,5,H,15,L,4,PHC,90,R
702_01_015_sort_pos_joh_06,702_01_095_sort_pos_joh_03,e_fn_r,250,-0.04882244793381178,699042.0620000064,5,H,15,L,6,PHC,95,R
702_01_015_sort_pos_joh_06,702_01_095_sort_pos_joh_06,e_fn_r,250,-0.022050949241874607,699042.0620000064,5,H,15,L,4,PHC,95,R
702_01_019_sort_pos_joh_06,702_01_024_sort_pos_joh_05,e_fn_r,250,0.0055517645123621725,699042.0620000064,5,EC,19,L,7,EC,24,L
702_01_019_sort_pos_joh_06,702_01_034_sort_pos_joh_01,e_fn_r,250,-0.03180010842115481,699042.0620000064,5,EC,19,L,4,H,34,L
702_01_019_sort_pos_joh_06,702_01_044_sort_pos_joh_03,e_fn_r,250,0.018160467179768786,699042.0620000064,5,EC,19,L,4,H,44,L
702_01_019_sort_pos_joh_06,702_01_048_sort_pos_joh_03,e_fn_r,250,-0.006527173213087706,699042.0620000064,5,EC,19,L,5,H,48,L
702_01_019_sort_pos_joh_06,702_01_048_sort_pos_joh_04,e_fn_r,250,-0.02945775078136975,699042.0620000064,5,EC,19,L,6,H,48,L
702_01_019_sort_pos_joh_06,702_01_076_sort_pos_joh_01,e_fn_r,250,0.004385050796364068,699042.0620000064,5,EC,19,L,4,EC,76,R
702_01_019_sort_pos_joh_06,702_01_089_sort_pos_joh_01,e_fn_r,250,0.0053441035796827656,699042.0620000064,5,EC,19,L,4,PHC,89,R
702_01_019_sort_pos_joh_06,702_01_089_sort_pos_joh_02,e_fn_r,250,0.023139628947715204,699042.0620000064,5,EC,19,L,4,PHC,89,R
702_01_019_sort_pos_joh_06,702_01_090_sort_pos_joh_01,e_fn_r,250,-0.010672499636282577,699042.0620000064,5,EC,19,L,4,PHC,90,R
702_01_019_sort_pos_joh_06,702_01_095_sort_pos_joh_03,e_fn_r,250,-0.03214936105459124,699042.0620000064,5,EC,19,L,6,PHC,95,R
702_01_019_sort_pos_joh_06,702_01_095_sort_pos_joh_06,e_fn_r,250,0.030068414442363113,699042.0620000064,5,EC,19,L,4,PHC,95,R
702_01_024_sort_pos_joh_05,702_01_034_sort_pos_joh_01,e_fn_r,250,-0.0011088851782021382,699042.0620000064,7,EC,24,L,4,H,34,L
702_01_024_sort_pos_joh_05,702_01_044_sort_pos_joh_03,e_fn_r,250,0.006869076310339833,699042.0620000064,7,EC,24,L,4,H,44,L
702_01_024_sort_pos_joh_05,702_01_048_sort_pos_joh_03,e_fn_r,250,-0.00466444654421488,699042.0620000064,7,EC,24,L,5,H,48,L
702_01_024_sort_pos_joh_05,702_01_048_sort_pos_joh_04,e_fn_r,250,0.00704984649017098,699042.0620000064,7,EC,24,L,6,H,48,L
702_01_024_sort_pos_joh_05,702_01_076_sort_pos_joh_01,e_fn_r,250,0.02587030882793951,699042.0620000064,7,EC,24,L,4,EC,76,R
702_01_024_sort_pos_joh_05,702_01_089_sort_pos_joh_01,e_fn_r,250,-0.0370208845443684,699042.0620000064,7,EC,24,L,4,PHC,89,R
702_01_024_sort_pos_joh_05,702_01_089_sort_pos_joh_02,e_fn_r,250,-0.014666805648407147,699042.0620000064,7,EC,24,L,4,PHC,89,R
702_01_024_sort_pos_joh_05,702_01_090_sort_pos_joh_01,e_fn_r,250,0.018896228149504066,699042.0620000064,7,EC,24,L,4,PHC,90,R
702_01_024_sort_pos_joh_05,702_01_095_sort_pos_joh_03,e_fn_r,250,0.015906958215438263,699042.0620000064,7,EC,24,L,6,PHC,95,R
702_01_024_sort_pos_joh_05,702_01_095_sort_pos_joh_06,e_fn_r,250,0.0020987754602349827,699042.0620000064,7,EC,24,L,4,PHC,95,R
702_01_034_sort_pos_joh_01,702_01_044_sort_pos_joh_03,e_fn_r,250,0.018498097740336204,699042.0620000064,4,H,34,L,4,H,44,L
702_01_034_sort_pos_joh_01,702_01_048_sort_pos_joh_03,e_fn_r,250,-0.00616141953988652,699042.0620000064,4,H,34,L,5,H,48,L
702_01_034_sort_pos_joh_01,702_01_048_sort_pos_joh_04,e_fn_r,250,0.007934674558863196,699042.0620000064,4,H,34,L,6,H,48,L
702_01_034_sort_pos_joh_01,702_01_076_sort_pos_joh_01,e_fn_r,250,-0.05245745159873746,699042.0620000064,4,H,34,L,4,EC,76,R
702_01_034_sort_pos_joh_01,702_01_089_sort_pos_joh_01,e_fn_r,250,-0.04899273759895518,699042.0620000064,4,H,34,L,4,PHC,89,R
702_01_034_sort_pos_joh_01,702_01_089_sort_pos_joh_02,e_fn_r,250,-0.037086998639961226,699042.0620000064,4,H,34,L,4,PHC,89,R
702_01_034_sort_pos_joh_01,702_01_090_sort_pos_joh_01,e_fn_r,250,-0.02259841887402199,699042.0620000064,4,H,34,L,4,PHC,90,R
702_01_034_sort_pos_joh_01,702_01_095_sort_pos_joh_03,e_fn_r,250,-0.057999371355197435,699042.0620000064,4,H,34,L,6,PHC,95,R
702_01_034_sort_pos_joh_01,702_01_095_sort_pos_joh_06,e_fn_r,250,-0.02170018060683179,699042.0620000064,4,H,34,L,4,PHC,95,R
702_01_044_sort_pos_joh_03,702_01_048_sort_pos_joh_03,e_fn_r,250,0.013852694682760217,699042.0620000064,4,H,44,L,5,H,48,L
702_01_044_sort_pos_joh_03,702_01_048_sort_pos_joh_04,e_fn_r,250,-0.01621123330878893,699042.0620000064,4,H,44,L,6,H,48,L
702_01_044_sort_pos_joh_03,702_01_076_sort_pos_joh_01,e_fn_r,250,-0.005941599316381611,699042.0620000064,4,H,44,L,4,EC,76,R
